user,name,url,license,stars,status
MCPI-Revival,minecraft-pi-reborn,https://github.com/MCPI-Revival/minecraft-pi-reborn,MIT License,156,null
fpvout,DigiView-Android,https://github.com/fpvout/DigiView-Android,MIT License,258,null
ReceiptManager,receipt-parser-legacy,https://github.com/ReceiptManager/receipt-parser-legacy,Apache License 2.0,751,null
muhammadsammy,tailwindcss-classnames,https://github.com/muhammadsammy/tailwindcss-classnames,MIT License,667,null
OlehKulykov,LzmaSDKObjC,https://github.com/OlehKulykov/LzmaSDKObjC,MIT License,165,null
miguelgrinberg,flasky,https://github.com/miguelgrinberg/flasky,MIT License,8180,null
marak,colors.js,https://github.com/Marak/colors.js,Other,5095,null
StephenKelly,demo_app,https://github.com/stephenkelly/demo_app,null,1,null
ctripcorp,C-OCR,https://github.com/ctripcorp/C-OCR,null,2292,null
chinesedfan,parrot-mocker-web,https://github.com/chinesedfan/parrot-mocker-web,MIT License,212,null
Civic-Hacker-Network,null,null,null,null,null
tzk,sample,https://github.com/tzk/sample,null,0,null
threema-ch,threema-web,https://github.com/threema-ch/threema-web,GNU Affero General Public License v3.0,937,null
codeiscience,null,null,null,null,User not found
vexx32,PSKoans,https://github.com/vexx32/PSKoans,GNU General Public License v3.0,1509,null
ankitpokhrel,jira-cli,https://github.com/ankitpokhrel/jira-cli,MIT License,2805,null
blairmunroakua,null,null,null,null,User not found
tomachinz,AminoSee,https://github.com/tomachinz/AminoSee,GNU General Public License v2.0,7,null
iptv-org,iptv,https://github.com/iptv-org/iptv,The Unlicense,65349,null
Jermolene,TiddlyWiki5,https://github.com/Jermolene/TiddlyWiki5,Other,7361,null
atropy,OptionPricing,https://github.com/atropy/OptionPricing,null,2,null
kornia,kornia,https://github.com/kornia/kornia,Apache License 2.0,8281,null
WofWca,jumpcutter,https://github.com/WofWca/jumpcutter,GNU Affero General Public License v3.0,159,null
boardgameio,boardgame.io,https://github.com/boardgameio/boardgame.io,MIT License,9599,null
aviomaritn,null,null,null,null,User not found
bestofjs,bestofjs-webui,https://github.com/bestofjs/bestofjs-webui,MIT License,2199,null
epiccatle,null,null,null,null,User not found
xvoland,Extract,https://github.com/xvoland/Extract,MIT License,422,null
Phi-Mercuric,Mining-GPU-Active-Finder,https://github.com/Phi-Mercuric/Mining-GPU-Active-Finder,GNU General Public License v3.0,0,null
RomanSoloweow,Rider-Visual-Studio-2019-Dark-Theme,https://github.com/RomanSoloweow/Rider-Visual-Studio-2019-Dark-Theme,MIT License,32,null
mehdihadeli,awesome-software-architecture,https://github.com/mehdihadeli/awesome-software-architecture,Creative Commons Zero v1.0 Universal,1864,null
burhanrashid52,PhotoEditor,https://github.com/burhanrashid52/PhotoEditor,MIT License,3736,null
LuxCoreRender,LuxCore,https://github.com/LuxCoreRender/LuxCore,Apache License 2.0,978,null
Telehealer,null,null,null,null,null
BV5Tl0N,TheDupe,https://github.com/BV5Tl0N/TheDupe,GNU General Public License v3.0,5,null
Bahmni,openmrs-module-bahmniapps,https://github.com/Bahmni/openmrs-module-bahmniapps,GNU Affero General Public License v3.0,119,null
ksnip,ksnip,https://github.com/ksnip/ksnip,GNU General Public License v3.0,1663,null
getsolus,help-center-docs,https://github.com/getsolus/help-center-docs,GNU General Public License v2.0,53,null
newbe36524,Newbe.Mahua.Framework,https://github.com/newbe36524/Newbe.Mahua.Framework,Other,851,null
material-table-core,core,https://github.com/material-table-core/core,MIT License,282,null
vuerd,vuerd,https://github.com/vuerd/vuerd,MIT License,5,null
pranavpandey,dynamic-support,https://github.com/pranavpandey/dynamic-support,Apache License 2.0,262,null
phpstan,phpstan,https://github.com/phpstan/phpstan,MIT License,11930,null
robocrax,FortniteBinds,https://github.com/robocrax/FortniteBinds,null,1,null
zdproduction,sapper-tailwindcss,https://github.com/zdproduction/sapper-tailwindcss,MIT License,1,null
trendmicro-frontend,react-sidenav,https://github.com/trendmicro-frontend/react-sidenav,MIT License,346,null
LittleLightForDestiny,littlelight,https://github.com/LittleLightForDestiny/littlelight,MIT License,135,null
hypeserver,react-date-range,https://github.com/hypeserver/react-date-range,MIT License,2444,null
distributeaid,distributeaid.org,https://github.com/distributeaid/distributeaid.org,GNU Affero General Public License v3.0,27,null
codebumble,clinicore,https://github.com/Codebumble/clinicore,null,2,null
elijah-trillionz,native-json-db,https://github.com/Elijah-trillionz/native-json-db,MIT License,12,null
tinkerun,tinkerun,https://github.com/tinkerun/tinkerun,MIT License,358,null
ueberdois,null,null,null,null,User not found
yj,PDFKitten,https://github.com/yj/PDFKitten,null,2,null
hunterofbook,null,null,null,null,User not found
joingarden,null,null,null,null,User not found
umberware,the-way,https://github.com/umberware/the-way,MIT License,7,null
bvaughn,react-virtualized,https://github.com/bvaughn/react-virtualized,MIT License,25048,null
gutzbenj,climate_tools,https://github.com/gutzbenj/climate_tools,MIT License,4,null
rosano,hyperdraft,https://github.com/rosano/hyperdraft,Other,71,null
Dexu,null,null,null,null,null
DeineAgenturUG,greenbone-gvm-openvas-for-docker,https://github.com/DeineAgenturUG/greenbone-gvm-openvas-for-docker,MIT License,24,null
EdgeTranslate,EdgeTranslate,https://github.com/EdgeTranslate/EdgeTranslate,Other,2348,null
suenot,profitmaker,https://github.com/suenot/profitmaker,GNU General Public License v2.0,211,null
cannlytics,cannabis-data-science,https://github.com/cannlytics/cannabis-data-science,MIT License,33,null
tidalcycle,null,null,null,null,User not found
cannlytic,null,null,null,null,User not found
Airsaid,AndroidLocalizePlugin,https://github.com/Airsaid/AndroidLocalizePlugin,Apache License 2.0,517,null
nortikin,sverchok,https://github.com/nortikin/sverchok,GNU General Public License v3.0,2025,null
bakoorahnin,google-code-prettify-color-theme,https://github.com/bakoorahnin/google-code-prettify-color-theme,null,3,null
DEgITx,rats-search,https://github.com/DEgITx/rats-search,MIT License,1340,null
Bloc,swiftris,https://github.com/Bloc/swiftris,MIT License,199,null
OpenHospitalityNetwork,fedi-trustroots,https://github.com/OpenHospitalityNetwork/fedi-trustroots,GNU Affero General Public License v3.0,22,null
TabbycatDebate,tabbycat,https://github.com/TabbycatDebate/tabbycat,GNU Affero General Public License v3.0,205,null
compose-museum,jetpack-compose-book,https://github.com/compose-museum/jetpack-compose-book,Other,957,null
cpte-org,POA-Proof-Of-Attandence,https://github.com/cpte-org/POA-Proof-Of-Attandence,MIT License,2,null
ayoiaiah,null,null,null,null,User not found
oasis-engine,null,null,null,null,null
c1phy,null,null,null,null,User not found
TarekRaafat,autoComplete.js,https://github.com/TarekRaafat/autoComplete.js,Apache License 2.0,3776,null
javaitic,null,null,null,null,User not found
ifq8,ifq8,https://github.com/ifq8/ifq8,null,0,null
coding-coach,find-a-mentor,https://github.com/Coding-Coach/find-a-mentor,MIT License,718,null
azjezz,psl,https://github.com/azjezz/psl,MIT License,1040,null
virtualvivek,react-windows-ui,https://github.com/virtualvivek/react-windows-ui,MIT License,470,null
bokeh,bokeh,https://github.com/bokeh/bokeh,"BSD 3-Clause ""New"" or ""Revised"" License",17673,null
cantera,cantera,https://github.com/Cantera/cantera,Other,478,null
econ-ark,HARK,https://github.com/econ-ark/HARK,Apache License 2.0,281,null
fsd-nodejs,service-mw2,https://github.com/fsd-nodejs/service-mw2,MIT License,215,null
sktime,sktime,https://github.com/sktime/sktime,"BSD 3-Clause ""New"" or ""Revised"" License",6560,null
chrxh,alien,https://github.com/chrxh/alien,GNU General Public License v3.0,2930,null
ali2210,WizDwarf,https://github.com/ali2210/WizDwarf,Mozilla Public License 2.0,3,null
shankardevy,mango,https://github.com/shankardevy/mango,MIT License,116,null
caffoldly,null,null,null,null,User not found
feather-studio,null,null,null,null,null
drronuarez,null,null,null,null,User not found
FaialHossain,null,null,null,null,User not found
fatchen,null,null,null,null,null
redwoodj,null,null,null,null,User not found
external-ecrets,null,null,null,null,User not found
coop-cloud,null,null,null,null,User not found
noebit,null,null,null,null,null
jamilervicos,null,null,null,null,User not found
tlinspector,null,null,null,null,User not found
streamxhub,null,null,null,null,null
DarienCatro,null,null,null,null,User not found
conda-forge,miniforge,https://github.com/conda-forge/miniforge,Other,3803,null
nopesdotcom,null,null,null,null,User not found
Cecilapp,Cecil,https://github.com/Cecilapp/Cecil,MIT License,216,null
APUMM,null,null,null,null,null
peepoclub,peepoChat,https://github.com/peepoclub/peepoChat,null,8,null
CertainLach,jrsonnet,https://github.com/CertainLach/jrsonnet,MIT License,234,null
flipt-io,flipt,https://github.com/flipt-io/flipt,GNU General Public License v3.0,2455,null
gypyrides,null,null,null,null,User not found
Tech-Phantom,null,null,null,null,null
nextauthjs,next-auth,https://github.com/nextauthjs/next-auth,ISC License,17165,null
endoflife-date,endoflife.date,https://github.com/endoflife-date/endoflife.date,MIT License,1561,null
RSSerpent,RSSerpent,https://github.com/RSSerpent/RSSerpent,MIT License,212,null
phoenix-tune,null,null,null,null,User not found
earthtar-project,null,null,null,null,User not found
guilded,guilded,https://github.com/guilded/guilded,null,3,null
alexandresanlim,Badges4-README.md-Profile,https://github.com/alexandresanlim/Badges4-README.md-Profile,null,7702,null
InsightSoftwareConsortium,ITK,https://github.com/InsightSoftwareConsortium/ITK,Apache License 2.0,1204,null
jump-dev,JuMP.jl,https://github.com/jump-dev/JuMP.jl,Other,1973,null
matplotlib,matplotlib,https://github.com/matplotlib/matplotlib,null,17563,null
lfortran,lfortran,https://github.com/lfortran/lfortran,Other,632,null
MDAnalyis,null,null,null,null,User not found
mlpack,mlpack,https://github.com/mlpack/mlpack,Other,4433,null
networkx,networkx,https://github.com/networkx/networkx,Other,12767,null
nteract,nteract,https://github.com/nteract/nteract,"BSD 3-Clause ""New"" or ""Revised"" License",6033,null
Open-MBEE,mdk,https://github.com/Open-MBEE/mdk,Apache License 2.0,43,null
panda-dev,null,null,null,null,null
PyTable,etherdelta.github.io,https://github.com/pytable/etherdelta.github.io,null,0,null
QuantEcon,QuantEcon.py,https://github.com/QuantEcon/QuantEcon.py,"BSD 3-Clause ""New"" or ""Revised"" License",1674,null
JamineWells,null,null,null,null,User not found
scikit-image,scikit-image,https://github.com/scikit-image/scikit-image,Other,5449,null
SciML,DifferentialEquations.jl,https://github.com/SciML/DifferentialEquations.jl,Other,2537,null
scipy,scipy,https://github.com/scipy/scipy,"BSD 3-Clause ""New"" or ""Revised"" License",11367,null
hogun-toolbox,null,null,null,null,User not found
tan-dev,Bubble-Game,https://github.com/tan-dev/Bubble-Game,null,0,null
unpy,null,null,null,null,null
pydata,xarray,https://github.com/pydata/xarray,Apache License 2.0,3001,null
yt-project,yt,https://github.com/yt-project/yt,Other,385,null
zarr-developer,null,null,null,null,User not found
Participatorygrantmakingcommunity,null,null,null,null,User not found
intellij-frege,intellij-frege,https://github.com/IntelliJ-Frege/intellij-frege,Apache License 2.0,39,null
nicolasparada,go-passwordless-demo,https://github.com/nicolasparada/go-passwordless-demo,null,30,null
TSQLLint,tsqllint,https://github.com/tsqllint/tsqllint,MIT License,180,null
andreamariadb,null,null,null,null,User not found
alekcz,pcp,https://github.com/alekcz/pcp,MIT License,226,null
negrodev,null,null,null,null,null
openarchive,Save-app-android,https://github.com/OpenArchive/Save-app-android,GNU General Public License v3.0,75,null
tenacityteam,tenacity-legacy,https://github.com/tenacityteam/tenacity-legacy,Other,6999,null
jreleaser,jreleaser,https://github.com/jreleaser/jreleaser,Apache License 2.0,788,null
flatpak,flatpak,https://github.com/flatpak/flatpak,GNU Lesser General Public License v2.1,3754,null
OberverMC,null,null,null,null,User not found
eshackathon,eviatlas,https://github.com/ESHackathon/eviatlas,GNU General Public License v3.0,21,null
andrea-mariadb-2,996.ICU,https://github.com/Andrea-MariaDB-2/996.ICU,Other,1,null
alexdodonov,mezon-router,https://github.com/alexdodonov/mezon-router,null,255,null
eclectic-bytech,webcourses-ngx-v4,https://github.com/eclectic-bytech/webcourses-ngx-v4,GNU General Public License v3.0,6,null
Naborhchikov,null,null,null,null,User not found
mingyaulee,Blazor.BrowserExtension,https://github.com/mingyaulee/Blazor.BrowserExtension,MIT License,260,null
tonking,null,null,null,null,null
MayGo,tockler,https://github.com/MayGo/tockler,GNU General Public License v2.0,745,null
jsdelivr,jsdelivr,https://github.com/jsdelivr/jsdelivr,MIT License,4977,null
brazen,null,null,null,null,null
borgbackup,borg,https://github.com/borgbackup/borg,Other,9511,null
irkula,null,null,null,null,User not found
haal,arrow,https://github.com/haal/arrow,Apache License 2.0,0,null
RoboTech-URJC,Icarus-Project,https://github.com/RoboTech-URJC/Icarus-Project,null,5,null
TeamUltroid,Ultroid,https://github.com/TeamUltroid/Ultroid,GNU Affero General Public License v3.0,2507,null
pikepdf,pikepdf,https://github.com/pikepdf/pikepdf,Mozilla Public License 2.0,1769,null
jsx-eslint,eslint-plugin-react,https://github.com/jsx-eslint/eslint-plugin-react,MIT License,8504,null
418ec,null,null,null,null,User not found
masumsoft,express-cassandra,https://github.com/masumsoft/express-cassandra,GNU Lesser General Public License v3.0,206,null
pdm-project,pdm,https://github.com/pdm-project/pdm,MIT License,4753,null
plumier,plumier,https://github.com/plumier/plumier,MIT License,258,null
Amog-OS,AmogOS,https://github.com/Amog-OS/AmogOS,Other,1280,null
harmonyland,harmony,https://github.com/harmonyland/harmony,MIT License,294,null
riffcc,torrent2ipfs,https://github.com/riffcc/torrent2ipfs,MIT License,10,null
YunYouJun,air-conditioner,https://github.com/YunYouJun/air-conditioner,MIT License,3268,null
vlab-reearch,null,null,null,null,User not found
techknowlogick,xgo,https://github.com/techknowlogick/xgo,MIT License,365,null
crowcpp,Crow,https://github.com/CrowCpp/Crow,Other,1898,null
mrchypark,tqk,https://github.com/mrchypark/tqk,MIT License,58,null
import-js,eslint-plugin-import,https://github.com/import-js/eslint-plugin-import,MIT License,4850,null
troyeguo,koodo-reader,https://github.com/troyeguo/koodo-reader,GNU Affero General Public License v3.0,10895,null
0xShire,null,null,null,null,User not found
Dreamacro,clash,https://github.com/Dreamacro/clash,GNU General Public License v3.0,43409,null
MonitorControl,MonitorControl,https://github.com/MonitorControl/MonitorControl,MIT License,22378,null
Warzone2100,warzone2100,https://github.com/Warzone2100/warzone2100,GNU General Public License v2.0,2696,null
giorgosart,react-easy-edit,https://github.com/giorgosart/react-easy-edit,MIT License,198,null
heylinda,heylinda-app,https://github.com/heylinda/heylinda-app,GNU Affero General Public License v3.0,558,null
zummon,accounting-app,https://github.com/zummon/accounting-app,null,0,null
LingHuo-net,dev-docs,https://github.com/LingHuo-net/dev-docs,null,0,null
an-antonio-review,null,null,null,null,User not found
what-blog,null,null,null,null,User not found
31z4,zookeeper-docker,https://github.com/31z4/zookeeper-docker,MIT License,276,null
